,unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount,MA_50,MA_200,MA_21,slowk,slowd,k,d,j,SMMA_21,upper,middle,lower,Bollinger_Rank,direction_MA,kdj_cross,buy_signal,sell_signal,usdt,btc,com,profit,profit_percent,cum_profit,cum_profit_percent
8001,1610478480000,2021-01-12 19:08:00,BTC/USDT,34828.42,34895.66,34828.41,34850.0,29.217648,1018325.64072831,766,35078.36,34808.178950000016,34911.40333333322,35.88605215134277,31.521856000401858,34.675963177955154,31.5299412246259,40.96800708461366,34982.05865342311,35102.213479500235,34908.2935,34714.373520499765,0.3496970241276013,1,0,0.0,0.0,983.6314344419562,0.0,0.0,0.0,0.0,0.0,0.0
8002,1610478540000,2021-01-12 19:09:00,BTC/USDT,34848.52,34849.93,34690.0,34722.02,70.116298,2436246.23300307,1619,35063.5004,34810.843300000015,34899.42333333322,30.653045341695073,32.666270725719514,27.50637586867059,30.188752772640797,22.141622060730185,34969.67586040296,35107.98625273622,34897.5925,34687.19874726378,0.08275258243973634,0,-1,0.0,0.0,983.6314344419562,0.0,0.0,0.0,0.0,0.0,0.0
8003,1610478600000,2021-01-12 19:10:00,BTC/USDT,34722.02,34792.39,34640.0,34749.82,73.810933,2561964.28552434,1967,35051.3288,34813.77750000001,34890.5557142856,33.3793550151024,33.306150836046726,32.65607983150599,31.01119512559586,35.94584924332625,34959.2065337171,35111.938208248095,34891.60599999999,34671.27379175189,0.1782449530929763,0,1,0.0,0.0,983.6314344419562,0.0,0.0,0.0,0.0,0.0,0.0
8004,1610478660000,2021-01-12 19:11:00,BTC/USDT,34749.11,34883.83,34723.02,34798.25,88.898153,3093883.37052061,1749,35039.712,34817.40325000002,34887.16047619036,39.34043478526231,34.45761171401991,42.403591670506955,34.808660640566224,57.59345373038842,34951.54193687343,35110.99677730552,34886.765,34662.53322269448,0.3026261017424914,0,0,0.0,0.0,983.6314344419562,0.0,0.0,0.0,0.0,0.0,0.0
8005,1610478720000,2021-01-12 19:12:00,BTC/USDT,34799.99,34890.59,34799.98,34890.59,39.470601,1375875.93597456,1035,35030.0448,34821.736350000014,34886.947142857025,67.62366684919927,46.7811522165213,60.941360260975415,43.51956051403596,95.78495975485433,34948.639463688975,35107.98952211519,34884.726,34661.462477884816,0.5131324632533764,1,0,0.0,0.0,983.6314344419562,0.0,0.0,0.0,0.0,0.0,0.0
8006,1610478780000,2021-01-12 19:13:00,BTC/USDT,34890.58,34896.78,34770.0,34783.66,48.007551,1672511.54316862,1088,35018.4282,34825.65625000002,34879.91333333322,71.95407920440937,59.63939361295696,59.27648178158599,48.771867603219306,80.28571013831936,34940.783298751405,35104.38092615631,34877.6095,34650.83807384369,0.2928541933337806,0,0,1.0,0.0,0.0,0.028191891176413696,0.0,0.0,0.0,0.0,0.0
8007,1610478840000,2021-01-12 19:14:00,BTC/USDT,34783.65,34881.04,34783.65,34874.66,23.150123,806757.14431529,847,35008.5216,34830.65220000002,34877.469047618935,81.78308139929779,73.78694248430212,69.97952849878205,55.84108790174022,98.25640969286572,34937.63457023943,35097.34406622303,34873.563,34649.781933776976,0.5024510563349186,1,0,0.0,1.0,980.6168755184623,0.0,0.0,-3.0145589234939507,-0.3064724060190493,-19.38312448153772,-1.6068783427841622
8008,1610478900000,2021-01-12 19:15:00,BTC/USDT,34874.66,34947.71,34770.0,34942.05,51.876534,1809144.5906779,1570,35000.7416,34835.77480000002,34876.824285714174,81.83098417371691,78.52271492580799,79.37322092091127,63.6851322414639,110.74939827980602,34937.844828799454,35088.98760904972,34870.6655,34652.343390950286,0.6634843587548528,1,0,0.0,0.0,980.6168755184623,0.0,0.0,0.0,0.0,0.0,0.0
8009,1610478960000,2021-01-12 19:16:00,BTC/USDT,34942.06,34960.21,34905.46,34919.9,27.925555,975617.73682007,918,34994.4798,34840.41720000002,34873.00999999989,92.31920465869985,85.31109007723815,82.05260937319281,69.80762461870687,106.54257888216469,34936.990313142334,35073.400933376855,34865.534,34657.667066623144,0.6307711599839646,1,0,1.0,0.0,0.0,0.028064083099807575,0.0,0.0,0.0,0.0,0.0
8010,1610479020000,2021-01-12 19:17:00,BTC/USDT,34919.9,34930.22,34860.0,34874.42,25.654647,895382.52726149,762,34986.0086,34845.10990000002,34865.957142857034,86.26006638566882,86.80341840602851,79.10447528682222,72.906574841412,91.50027617764269,34934.01077442127,35021.3183028902,34852.9815,34684.644697109805,0.563677400401802,1,0,0.0,0.0,0.0,0.028064083099807575,0.0,0.0,0.0,0.0,0.0
8011,1610479080000,2021-01-12 19:18:00,BTC/USDT,34874.42,34928.44,34820.0,34870.05,26.844294,935872.37753686,881,34977.1868,34850.10225000002,34853.79428571418,77.48769036986185,85.3556538047435,76.68414276379777,74.16576414887392,81.72089999364547,34930.96502325835,34997.27146349878,34845.9165,34694.56153650122,0.5797248383605146,1,0,0.0,1.0,978.7186209375913,0.0,0.0,-1.8982545808710256,-0.19357759674158154,-21.281379062408746,-1.8004559395257438
8012,1610479140000,2021-01-12 19:19:00,BTC/USDT,34868.75,34881.51,34785.71,34848.38,23.031025,802366.82126046,739,34967.581600000005,34855.197150000015,34846.03380952371,65.96794289425019,76.57189988326029,68.74014312617216,72.35722380797334,61.5059817625698,34927.032403103185,34956.81986819466,34836.296500000004,34715.77313180535,0.5501292827316171,0,-1,0.0,0.0,978.7186209375913,0.0,0.0,0.0,0.0,0.0,0.0
8013,1610479200000,2021-01-12 19:20:00,BTC/USDT,34845.39,34895.05,34801.33,34836.21,29.642434,1032958.17244386,851,34959.1434,34859.516250000015,34836.292380952276,53.16817233334485,65.54126853248562,57.42972722790311,67.38139161461659,37.52639845447615,34922.707526764934,34945.061000486894,34831.8855,34718.7099995131,0.5191052833051226,0,0,0.0,0.0,978.7186209375913,0.0,0.0,0.0,0.0,0.0,0.0
8014,1610479260000,2021-01-12 19:21:00,BTC/USDT,34836.62,34897.95,34828.19,34887.5,26.951735,939524.23674529,755,34954.7854,34863.441500000015,34834.5338095237,49.81162273607,56.315912654555,58.877761127243495,64.54684811882557,47.53958714407935,34921.03097787136,34949.4149955093,34833.7605,34718.10600449069,0.7323277610755723,1,0,0.0,0.0,978.7186209375913,0.0,0.0,0.0,0.0,0.0,0.0
8015,1610479320000,2021-01-12 19:22:00,BTC/USDT,34889.09,34892.22,34800.5,34810.71,13.621256,474532.93381542,495,34949.1262,34866.126700000015,34832.66285714275,39.32846152498096,47.43608553146526,46.38606082404693,58.49325235389935,22.171677764342093,34915.77759797272,34946.72591160516,34836.5665,34726.407088394844,0.38264053146598614,0,0,1.0,0.0,0.0,0.0280522828465171,0.0,0.0,0.0,0.0,0.0
8016,1610479380000,2021-01-12 19:23:00,BTC/USDT,34810.72,34820.0,34717.38,34725.01,52.738597,1832733.24392052,1226,34940.6264,34868.28460000002,34831.25428571418,28.77286834237322,39.30431753447471,31.971412510545225,49.65263907278131,-3.391040613926947,34906.69342664069,34952.65213504889,34833.41499999999,34714.177864951096,0.04542265731419916,0,0,0.0,1.0,976.5201635309098,0.0,0.0,-2.1984574066814275,-0.2246260937158172,-23.479836469090174,-2.025082033241561
8017,1610479440000,2021-01-12 19:24:00,BTC/USDT,34725.01,34725.01,34550.0,34638.34,138.618499,4802113.90158082,2792,34931.187600000005,34869.43740000002,34824.125714285605,15.360029094424021,27.820452987259387,28.49271206772237,42.599330071095,0.2794760609771174,34893.91469203875,34972.73902563216,34825.4795,34678.21997436784,-0.1354071127034023,0,0,0.0,0.0,976.5201635309098,0.0,0.0,0.0,0.0,0.0,0.0
8018,1610479500000,2021-01-12 19:25:00,BTC/USDT,34641.02,34643.39,34500.0,34527.95,74.469476,2573892.41298807,1840,34918.494399999996,34869.80090000002,34811.311428571316,10.391367728270795,18.174755055022665,21.160700084879625,35.453120075689874,-7.4241398967408685,34876.487801941665,35008.37728044781,34810.115000000005,34611.852719552204,-0.2115952650264623,0,0,0.0,0.0,976.5201635309098,0.0,0.0,0.0,0.0,0.0,0.0
8019,1610479560000,2021-01-12 19:26:00,BTC/USDT,34527.94,34593.46,34500.01,34551.74,81.318483,2809406.76068588,1464,34907.7292,34870.22915000002,34797.811428571316,13.369452462698886,13.04028309513122,18.132590085528445,29.6796100789694,-4.961449901353468,34861.02362089682,35025.80905299512,34796.561,34567.31294700488,-0.03396527647982725,0,0,0.0,0.0,976.5201635309098,0.0,0.0,0.0,0.0,0.0,0.0
8020,1610479620000,2021-01-12 19:27:00,BTC/USDT,34552.24,34607.35,34468.0,34479.0,130.199094,4493708.64915486,1861,34894.984,34870.87975000002,34781.43904761894,7.043827744527117,10.268215978498919,12.941205732872751,24.10014196360385,-9.376666728589448,34842.83201990173,35047.81366220148,34779.013,34510.21233779852,-0.058058521029839834,0,0,0.0,0.0,976.5201635309098,0.0,0.0,0.0,0.0,0.0,0.0
8021,1610479680000,2021-01-12 19:28:00,BTC/USDT,34479.0,34576.0,34479.0,34541.36,48.585775,1677788.29952588,1239,34884.102600000006,34871.23500000002,34767.69619047608,10.565752078792798,10.326344095339586,14.314953529245562,20.838412485484422,1.2680356167678397,34828.47620943022,35050.07795240771,34763.581,34477.08404759229,0.11217563025983208,0,0,0.0,0.0,976.5201635309098,0.0,0.0,0.0,0.0,0.0,0.0
8022,1610479740000,2021-01-12 19:29:00,BTC/USDT,34541.36,34576.0,34508.36,34576.0,37.553915,1297502.91117952,1115,34873.7104,34871.58625000002,34754.64857142846,14.913362018839466,10.84098061405311,17.91636898848574,19.86439798648486,14.020310992487495,34816.453532790685,35054.441247642535,34756.28,34458.11875235746,0.19768036351904542,0,0,0.0,0.0,976.5201635309098,0.0,0.0,0.0,0.0,0.0,0.0
8023,1610479800000,2021-01-12 19:30:00,BTC/USDT,34575.36,34654.0,34522.73,34645.35,63.994465,2213877.64919086,1585,34864.8314,34872.68330000002,34750.997619047506,27.995929117803627,17.825014405145282,25.87962543380844,21.86947380225939,33.899928696906535,34808.30574551494,35053.32638631975,34751.0565,34448.78661368025,0.32514549946239035,0,1,0.0,0.0,976.5201635309098,0.0,0.0,0.0,0.0,0.0,0.0
8024,1610479860000,2021-01-12 19:31:00,BTC/USDT,34645.35,34701.67,34507.9,34584.23,93.461574,3235831.81978047,2066,34856.4322,34873.69245000002,34743.11238095227,33.31507486501899,25.408122000554016,28.25971241041805,23.99955333831228,36.7800305546296,34797.63547191899,35050.63797791322,34740.3555,34430.07302208678,0.2484139274476537,0,0,0.0,0.0,976.5201635309098,0.0,0.0,0.0,0.0,0.0,0.0
8025,1610479920000,2021-01-12 19:32:00,BTC/USDT,34584.23,34635.63,34546.11,34620.84,66.705763,2307849.02203297,1758,34849.5446,34874.71930000002,34734.66428571417,44.764842619723964,35.358615534182185,38.66264266397237,28.887249780198974,58.213428431519155,34789.216639922844,35033.07830719353,34726.868,34420.657692806475,0.3268706220705444,0,0,0.0,0.0,976.5201635309098,0.0,0.0,0.0,0.0,0.0,0.0
8026,1610479980000,2021-01-12 19:33:00,BTC/USDT,34620.84,34620.84,34504.46,34534.53,78.72319,2721682.47763242,1500,34838.491200000004,34875.050900000024,34717.70904761894,40.32005532385772,39.46665760286688,35.26568725493328,31.013395605110407,43.770270554579035,34777.08870468842,35030.987876495026,34714.4115,34397.83512350498,0.21589557314484206,0,0,0.0,0.0,976.5201635309098,0.0,0.0,0.0,0.0,0.0,0.0
8027,1610480040000,2021-01-12 19:34:00,BTC/USDT,34514.51,34576.59,34500.0,34515.66,76.550512,2642640.9852639,1357,34827.4702,34875.629200000025,34704.94714285703,36.112188322544284,40.399028755375305,30.309219956521172,30.778670388913994,29.370319091735524,34764.63971875088,35015.48183831715,34696.4615,34377.441161682844,0.21663013563064676,0,-1,0.0,0.0,976.5201635309098,0.0,0.0,0.0,0.0,0.0,0.0
8028,1610480100000,2021-01-12 19:35:00,BTC/USDT,34515.67,34546.28,34411.0,34486.23,149.428061,5152763.36156251,2389,34813.651600000005,34876.126600000025,34686.450476190366,24.916548574447646,33.7829307402832,28.833341279944477,30.130227352590822,26.239569134651788,34751.38211309607,34983.822030325355,34673.6705,34363.518969674646,0.19782431864294123,0,0,0.0,0.0,976.5201635309098,0.0,0.0,0.0,0.0,0.0,0.0
8029,1610480160000,2021-01-12 19:36:00,BTC/USDT,34486.17,34488.3,34418.04,34452.63,67.377175,2321174.14564248,1373,34798.73,34876.70675000003,34663.144761904645,20.199984249610875,27.07624038220092,23.996255340744586,28.085570015308743,15.817625991616275,34737.15582199625,34952.66065810327,34650.30699999999,34347.95334189672,0.1731030124787253,0,0,0.0,0.0,976.5201635309098,0.0,0.0,0.0,0.0,0.0,0.0
8030,1610480220000,2021-01-12 19:37:00,BTC/USDT,34452.62,34534.12,34440.12,34524.11,48.455956,1671088.4938045,1313,34787.01340000001,34877.10470000003,34644.2976190475,26.372403986193046,23.829645603417173,28.968685083644203,28.3799417047539,30.14617184142481,34727.01078285358,34920.7233012948,34632.79150000001,34344.859698705215,0.31127214932272224,0,1,0.0,0.0,976.5201635309098,0.0,0.0,0.0,0.0,0.0,0.0
8031,1610480280000,2021-01-12 19:38:00,BTC/USDT,34524.03,34617.54,34520.27,34597.63,62.396637,2157428.18177738,1515,34779.494000000006,34876.82925000003,34631.11714285702,39.14748684074687,28.573291692183584,40.71473421924699,32.491539209584936,57.161124238571105,34720.84979319388,34884.75091021412,34619.1705,34353.59008978588,0.4594463688367749,0,0,0.0,0.0,976.5201635309098,0.0,0.0,0.0,0.0,0.0,0.0
8032,1610480340000,2021-01-12 19:39:00,BTC/USDT,34597.63,34601.45,34407.0,34424.94,80.555198,2776369.07475974,1844,34769.272000000004,34875.67195000003,34609.92142857131,36.40284782778446,33.97424621824144,29.172544953983856,31.385207791051243,24.747219279849077,34706.75885066083,34853.98162174425,34597.9985,34342.01537825575,0.1619728308241715,0,-1,0.0,0.0,976.5201635309098,0.0,0.0,0.0,0.0,0.0,0.0
8033,1610480400000,2021-01-12 19:40:00,BTC/USDT,34424.94,34442.07,34268.55,34307.09,143.074511,4915184.72542257,3136,34758.022800000006,34873.58995000003,34584.145714285594,26.931357561764447,34.16056407676524,22.948054559783703,28.57282338062873,11.698516918093652,34687.72700062936,34833.17285046667,34571.542499999996,34309.912149533324,-0.005393390958452315,0,0,0.0,0.0,976.5201635309098,0.0,0.0,0.0,0.0,0.0,0.0
8034,1610480460000,2021-01-12 19:41:00,BTC/USDT,34307.09,34400.0,34307.09,34351.72,80.48741,2764992.7428488,1613,34747.1558,34871.52875000003,34561.074761904645,13.398543669742196,25.577583019763683,23.16816664465107,26.771271135302843,15.961957663347526,34671.726667266055,34778.388109294225,34544.753500000006,34311.11889070579,0.08689018595503571,0,0,0.0,0.0,976.5201635309098,0.0,0.0,0.0,0.0,0.0,0.0
8035,1610480520000,2021-01-12 19:42:00,BTC/USDT,34350.0,34385.32,34284.27,34339.09,108.908329,3739217.1606322,1545,34735.3102,34869.77125000003,34534.95999999988,18.1066927092342,19.478864646913596,22.182982277078576,25.241841515894752,16.06526379944622,34655.886825967675,34736.24786733132,34521.1725,34306.09713266868,0.07670071133830365,0,0,0.0,0.0,976.5201635309098,0.0,0.0,0.0,0.0,0.0,0.0
8036,1610480580000,2021-01-12 19:43:00,BTC/USDT,34339.09,34374.3,34255.08,34274.72,59.450934,2039206.304463,1467,34722.2848,34867.844450000026,34509.436666666545,16.413177765814535,15.972804714930293,16.594831165093847,22.35950473229445,5.065484030692637,34637.73602473112,34718.11847187563,34498.658,34279.19752812438,-0.01020121775486721,0,0,0.0,0.0,976.5201635309098,0.0,0.0,0.0,0.0,0.0,0.0
8037,1610480640000,2021-01-12 19:44:00,BTC/USDT,34273.56,34334.6,34252.0,34261.47,55.835103,1914816.74093554,1268,34708.4024,34866.245950000026,34487.36333333321,9.407276744229595,14.642382406426094,11.926783359939563,18.881930941509488,-1.9835118032002867,34619.81859498202,34713.06128833482,34479.81449999999,34246.567711665164,0.03194532375177793,0,0,0.0,0.0,976.5201635309098,0.0,0.0,0.0,0.0,0.0,0.0
8038,1610480700000,2021-01-12 19:45:00,BTC/USDT,34261.46,34283.53,34178.89,34204.27,120.471673,4122906.18032588,2163,34692.487799999995,34864.22930000003,34466.69333333321,4.598383602264143,10.139612704102742,9.879833611972117,15.881231831663698,-2.122962827411044,34600.03056664953,34725.92347130277,34463.6305,34201.33752869723,0.005590068403667247,0,0,0.0,0.0,976.5201635309098,0.0,0.0,0.0,0.0,0.0,0.0
8039,1610480760000,2021-01-12 19:46:00,BTC/USDT,34206.98,34430.72,34198.0,34395.3,78.361809,2690606.44690755,1904,34679.9432,34863.267050000024,34460.376666666554,19.23736097980589,11.081007108766528,23.03170943256462,18.26472436529734,32.56567956709918,34590.28149204717,34716.36285349128,34455.8085,34195.25414650872,0.38388507198360544,0,1,0.0,0.0,976.5201635309098,0.0,0.0,0.0,0.0,0.0,0.0
8040,1610480820000,2021-01-12 19:47:00,BTC/USDT,34399.35,34475.0,34331.75,34468.93,58.851481,2024409.71444626,1557,34666.812399999995,34862.938950000025,34456.43333333322,41.25338946058667,21.696378014218883,38.234064019034186,24.921170916542952,64.85985022401667,34584.50284956874,34715.70953172566,34455.305,34194.90046827434,0.526161219065024,0,0,0.0,0.0,976.5201635309098,0.0,0.0,0.0,0.0,0.0,0.0
8041,1610480880000,2021-01-12 19:48:00,BTC/USDT,34468.93,34600.0,34440.36,34590.0,104.56085,3609351.38596554,2079,34658.3854,34862.76990000003,34461.719047618935,71.86651927179638,44.11908990406297,58.03115052924491,35.957830787443605,102.17779001284752,34584.76461863689,34722.39923089678,34457.737,34193.07476910322,0.7498713162657187,0,0,1.0,0.0,0.0,0.02833044610119635,0.0,0.0,0.0,0.0,0.0
8042,1610480940000,2021-01-12 19:49:00,BTC/USDT,34590.0,34634.84,34506.97,34611.23,67.855893,2346011.19401773,1608,34649.79439999999,34863.04905000002,34465.04619047608,87.02863245922521,66.71618039720273,70.29470056484196,47.40345404657639,116.07719360137311,34586.02487489227,34727.91720843712,34459.4985,34191.07979156289,0.7826395762118593,0,0,0.0,0.0,0.0,0.02833044610119635,0.0,0.0,0.0,0.0,0.0
8043,1610481000000,2021-01-12 19:50:00,BTC/USDT,34611.24,34642.51,34539.68,34636.17,49.05573,1696734.46319547,1178,34644.0292,34864.15490000002,34467.911428571315,97.0265416468767,85.30723112596608,79.74063396153724,58.182514018230016,122.8568738481517,34588.412737992636,34726.14826541824,34459.0395,34191.93073458176,0.8315699874593163,0,0,0.0,0.0,0.0,0.02833044610119635,0.0,0.0,0.0,0.0,0.0
8044,1610481060000,2021-01-12 19:51:00,BTC/USDT,34637.9,34645.1,34580.0,34597.77,52.042153,1800657.79177909,955,34638.984599999996,34865.09300000002,34465.64571428561,94.43407466698197,92.82974959102795,83.10973017768556,66.49158607138186,116.34601839029298,34588.858321897744,34728.22623262198,34459.716499999995,34191.20676737801,0.757073549349434,0,0,0.0,0.0,0.0,0.02833044610119635,0.0,0.0,0.0,0.0,0.0
8045,1610481120000,2021-01-12 19:52:00,BTC/USDT,34597.69,34641.75,34573.02,34636.31,53.973633,1867492.61144284,733,34636.61899999999,34866.17955000002,34468.12571428561,95.53166897389195,95.66409509591686,88.1113479707124,73.6981733711587,116.93769716981978,34591.11792561689,34731.03546436897,34460.49,34189.944535631024,0.8249361441155302,0,0,0.0,1.0,980.1679917709,0.0,0.0,3.64782823999019,0.3735538062829488,-19.832008229099984,-1.651528226958612
8046,1610481180000,2021-01-12 19:53:00,BTC/USDT,34636.31,34647.99,34598.69,34614.21,28.046373,970985.97172236,810,34633.14239999999,34866.53410000002,34467.809999999896,93.5871609769215,94.51763487259846,89.67389090181375,79.02341254804372,110.97484760935379,34592.21754820656,34741.87016400052,34464.474,34187.07783599949,0.7698955851453653,0,0,0.0,0.0,980.1679917709,0.0,0.0,0.0,0.0,0.0,0.0
8047,1610481240000,2021-01-12 19:54:00,BTC/USDT,34611.41,34625.0,34558.69,34588.84,30.168029,1043607.038425,886,34628.97819999999,34867.05965000002,34470.39619047608,92.58960792369358,93.90281262483565,88.73434841797534,82.26039117135427,101.68226291121746,34592.05671257767,34750.26217190925,34468.133,34186.003828090754,0.7139215154234787,0,0,0.0,0.0,980.1679917709,0.0,0.0,0.0,0.0,0.0,0.0
8048,1610481300000,2021-01-12 19:55:00,BTC/USDT,34588.85,34800.0,34588.61,34785.44,101.240848,3516927.63327864,2357,34627.98219999999,34868.531100000015,34483.24285714275,92.18159671140991,92.78612187067496,91.45308225195525,85.3246215315546,103.71000369275654,34601.26544055017,34798.976566451194,34483.093499999995,34167.2104335488,0.9785734534565765,0,0,0.0,0.0,980.1679917709,0.0,0.0,0.0,0.0,0.0,0.0
8049,1610481360000,2021-01-12 19:56:00,BTC/USDT,34770.74,34783.44,34680.57,34731.66,86.967586,3018636.65133877,1261,34626.15899999999,34870.01820000002,34494.9299999999,88.24782590040398,91.0063435118358,87.9679429449697,86.20572866935963,91.49237149618986,34607.47470528587,34831.37210848741,34497.045,34162.717891512584,0.8508764231854645,0,0,0.0,0.0,980.1679917709,0.0,0.0,0.0,0.0,0.0,0.0
8050,1610481420000,2021-01-12 19:57:00,BTC/USDT,34731.65,34732.03,34679.49,34688.9,49.828248,1729320.88168293,1008,34623.33779999999,34870.83925000002,34506.18095238085,79.99133583813405,86.80691948331595,79.34055971780937,83.91733901884288,70.18700111574236,34611.35210027226,34850.3695278365,34505.284499999994,34160.19947216349,0.766043851788032,0,-1,0.0,0.0,980.1679917709,0.0,0.0,0.0,0.0,0.0,0.0
8051,1610481480000,2021-01-12 19:58:00,BTC/USDT,34688.9,34720.0,34674.92,34677.95,27.071031,939384.60814914,719,34619.89679999999,34870.94915000002,34513.50666666656,65.39961800988088,77.87959324947296,70.59883862359143,79.4778388870924,52.84083809658949,34614.523428830726,34860.721848983136,34509.3005,34157.87915101686,0.7399534070539517,0,0,0.0,0.0,980.1679917709,0.0,0.0,0.0,0.0,0.0,0.0
8052,1610481540000,2021-01-12 19:59:00,BTC/USDT,34677.95,34715.0,34663.23,34685.11,25.037804,868514.06276706,721,34619.15859999999,34871.08730000002,34517.672380952274,55.86341094605796,67.08478826469094,64.5289067955709,74.49486152325191,44.5969973402089,34617.8846941245,34879.79096755709,34522.309,34164.82703244291,0.727705191834606,0,0,0.0,0.0,980.1679917709,0.0,0.0,0.0,0.0,0.0,0.0
8053,1610481600000,2021-01-12 20:00:00,BTC/USDT,34686.1,34686.1,34518.38,34524.3,51.670921,1787553.62539207,1937,34614.64819999999,34870.74825000002,34522.40380952371,35.86885433447362,52.377294430137475,43.719979006625834,64.23656735104322,2.686802317791063,34613.42828011857,34876.019531132326,34533.1695,34190.31946886768,0.48706504419628077,0,0,0.0,0.0,980.1679917709,0.0,0.0,0.0,0.0,0.0,0.0
8054,1610481660000,2021-01-12 20:01:00,BTC/USDT,34524.3,34583.32,34506.13,34572.92,40.146309,1386834.29241625,1383,34610.14159999999,34870.374400000015,34535.06238095228,25.739634440870844,39.157299907134124,36.722564922532975,55.06523320820647,0.03722835118598766,34611.499314398636,34876.54320482701,34544.2295,34211.915795172994,0.5431677953440596,0,0,0.0,0.0,980.1679917709,0.0,0.0,0.0,0.0,0.0,0.0
8055,1610481720000,2021-01-12 20:02:00,BTC/USDT,34572.91,34702.22,34572.91,34630.64,36.884441,1278241.72599732,1409,34604.94259999998,34870.08070000001,34548.34428571419,22.399644981343908,28.002711252229442,38.60473486867166,49.57840042836153,16.657403749291916,34612.41077561775,34878.57282958233,34558.807,34239.04117041767,0.6123212572366249,0,0,0.0,0.0,980.1679917709,0.0,0.0,0.0,0.0,0.0,0.0
8056,1610481780000,2021-01-12 20:03:00,BTC/USDT,34637.11,34645.04,34549.96,34562.08,38.431466,1329306.20613898,1142,34600.510999999984,34869.61240000001,34558.96285714276,28.045280793094943,25.394853405103216,32.082833533777375,43.74654479683348,8.75541100766516,34610.0140720169,34863.67905663631,34573.175,34282.67094336369,0.4809038811222328,0,0,0.0,0.0,980.1679917709,0.0,0.0,0.0,0.0,0.0,0.0
8057,1610481840000,2021-01-12 20:04:00,BTC/USDT,34562.07,34580.0,34500.0,34511.5,17.05282,589058.53211086,912,34593.24779999999,34868.909650000016,34570.238095238004,21.82180056723621,24.088908780558338,22.740987714775272,36.74469243614741,-5.2664217279690035,34605.32292573038,34838.817996290614,34585.6765,34332.53500370939,0.3534880667789747,0,0,0.0,0.0,980.1679917709,0.0,0.0,0.0,0.0,0.0,0.0
8058,1610481900000,2021-01-12 20:05:00,BTC/USDT,34511.5,34528.4,34373.31,34394.22,50.928134,1754795.21083766,2061,34582.291199999985,34867.29890000001,34576.55952380943,9.641795272254706,19.836292210861934,17.10367810185169,30.197687658048835,-9.084341010542602,34595.27040545751,34797.14510499963,34595.174,34393.202895000366,0.002517946811344726,0,0,0.0,0.0,980.1679917709,0.0,0.0,0.0,0.0,0.0,0.0
8059,1610481960000,2021-01-12 20:06:00,BTC/USDT,34394.22,34430.43,34235.81,34266.01,122.233723,4195781.56456038,2592,34569.213399999986,34865.637400000014,34579.49952380943,5.37452529281529,12.279373710768716,13.481525709791308,24.625633675296328,-8.80669022121873,34579.591338530954,34823.264883326425,34588.7095,34354.15411667357,-0.18789617066878114,0,0,0.0,0.0,980.1679917709,0.0,0.0,0.0,0.0,0.0,0.0
8060,1610482020000,2021-01-12 20:07:00,BTC/USDT,34272.02,34296.83,34204.57,34266.63,105.642774,3618103.46471652,1945,34557.057599999986,34863.51355000001,34573.372380952285,8.074885357553848,7.697068640874595,13.040475896856455,20.76391441581637,-2.4064011410633768,34564.688417648526,34849.5261843297,34578.5945,34307.6628156703,-0.07572539138753971,0,0,0.0,0.0,980.1679917709,0.0,0.0,0.0,0.0,0.0,0.0
8061,1610482080000,2021-01-12 20:08:00,BTC/USDT,34266.63,34326.53,34200.0,34323.94,78.577446,2691227.61188613,1624,34546.135399999985,34862.11935000001,34566.468095238,14.358008325770442,9.269139658713174,16.91979319145574,19.482540674362827,11.794298225641562,34553.22420728431,34859.03264140649,34565.29150000001,34271.55035859352,0.08917654700262509,0,0,0.0,0.0,980.1679917709,0.0,0.0,0.0,0.0,0.0,0.0
8062,1610482140000,2021-01-12 20:09:00,BTC/USDT,34326.51,34396.47,34237.6,34270.86,65.62867,2252132.14146736,1899,34534.58499999999,34860.62660000001,34551.27095238086,16.982052839270356,13.13831550753153,15.982980283027254,18.316020543917634,11.316899761246496,34539.77829265172,34869.007453797356,34548.273,34227.538546202646,0.06753476791228306,0,0,0.0,0.0,980.1679917709,0.0,0.0,0.0,0.0,0.0,0.0
8063,1610482200000,2021-01-12 20:10:00,BTC/USDT,34270.4,34364.69,34210.0,34261.34,83.02161,2845731.56244859,1674,34523.08759999999,34859.32695000001,34534.60952380943,17.000517701405588,16.113526288815446,14.726577141148987,17.119539409661417,9.940652604124125,34526.51932633497,34871.727223999034,34529.5315,34187.33577600096,0.10813142714671158,0,0,0.0,0.0,980.1679917709,0.0,0.0,0.0,0.0,0.0,0.0
8064,1610482260000,2021-01-12 20:11:00,BTC/USDT,34258.99,34354.46,34230.77,34259.62,47.854308,1640576.86464505,1629,34510.53,34857.072750000014,34516.67857142847,13.239891316135244,15.740820618937045,14.283234302380416,16.174104373901084,10.501494159339082,34513.80983460473,34873.52741121029,34512.623999999996,34151.7205887897,0.14948516397844522,0,0,0.0,0.0,980.1679917709,0.0,0.0,0.0,0.0,0.0,0.0
8065,1610482320000,2021-01-12 20:12:00,BTC/USDT,34259.63,34323.83,34239.26,34275.89,30.13531,1033000.38760635,1136,34499.83359999999,34854.20760000001,34501.35095238085,15.193790704604746,15.144733240715176,16.179173745446544,16.175794164416235,16.18593290750716,34502.48031867117,34865.36130526962,34494.603,34123.84469473039,0.2050463915556034,0,1,0.0,0.0,980.1679917709,0.0,0.0,0.0,0.0,0.0,0.0
