Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
1525057200,2018-04-30 03-AM,BTCUSD,9417.05,9442,9257.16,9268.65,79.41,744925.74
1525053600,2018-04-30 02-AM,BTCUSD,9386.3,9417.05,9386.3,9417.05,29.26,275148.46
1525050000,2018-04-30 01-AM,BTCUSD,9391.65,9401.28,9366.69,9386.3,13.52,126923.17
1525046400,2018-04-30 12-AM,BTCUSD,9388.13,9406.84,9332.02,9391.65,34.54,323416.75
1525042800,2018-04-29 11-PM,BTCUSD,9373.68,9397.29,9362.61,9388.13,9.12,85559.32
1525039200,2018-04-29 10-PM,BTCUSD,9304.94,9399.61,9294.79,9373.68,42.95,401471.11
1525035600,2018-04-29 09-PM,BTCUSD,9278.69,9309.46,9275.62,9304.94,9.89,92050.65
1525032000,2018-04-29 08-PM,BTCUSD,9283.36,9284.46,9257,9278.69,12.76,118287.26
1525028400,2018-04-29 07-PM,BTCUSD,9303.74,9330.35,9222.86,9283.36,64.52,597484.3
1525024800,2018-04-29 06-PM,BTCUSD,9300.51,9303.74,9283.05,9303.74,5.68,52758.55
1525021200,2018-04-29 05-PM,BTCUSD,9289.39,9305.74,9225.18,9300.51,31.39,290949.65
1525017600,2018-04-29 04-PM,BTCUSD,9323.84,9323.84,9279.17,9289.39,8.62,80124.54
1525014000,2018-04-29 03-PM,BTCUSD,9255.39,9323.84,9255.39,9323.84,27.8,258364.02
1525010400,2018-04-29 02-PM,BTCUSD,9297.73,9329.98,9251.69,9255.39,32.52,303008.39
1525006800,2018-04-29 01-PM,BTCUSD,9240,9297.73,9240,9297.73,25.23,233797.39
1525003200,2018-04-29 12-PM,BTCUSD,9254.46,9308.09,9212.06,9240,50.08,463165.91
1524999600,2018-04-29 11-AM,BTCUSD,9225.89,9255.28,9181.42,9254.46,10.43,96187.79
1524996000,2018-04-29 10-AM,BTCUSD,9312.91,9312.91,9180.05,9225.89,23.12,213469.68
1524992400,2018-04-29 09-AM,BTCUSD,9283.93,9312.91,9219.71,9312.91,29.83,275830.89
1524988800,2018-04-29 08-AM,BTCUSD,9415.33,9425,9263.22,9283.93,54.82,511547.02
1524985200,2018-04-29 07-AM,BTCUSD,9434,9449.25,9408.26,9415.33,35.1,330828.56
1524981600,2018-04-29 06-AM,BTCUSD,9396.3,9434,9376.03,9434,21.42,201408.91
1524978000,2018-04-29 05-AM,BTCUSD,9424.57,9441.62,9350,9396.3,58.82,553343.39
1524974400,2018-04-29 04-AM,BTCUSD,9418.09,9446.34,9418.09,9424.57,46.45,438135.52
1524970800,2018-04-29 03-AM,BTCUSD,9465.08,9476.96,9387.55,9418.09,87.1,821037.34
1524967200,2018-04-29 02-AM,BTCUSD,9448.79,9547.5,9438.9,9465.08,223.82,2121023.57
1524963600,2018-04-29 01-AM,BTCUSD,9370.86,9479.2,9359.53,9448.79,255.12,2396246.52
1524960000,2018-04-29 12-AM,BTCUSD,9346.55,9426.56,9346.54,9370.86,187.48,1759562.33
1524956400,2018-04-28 11-PM,BTCUSD,9334.53,9355.5,9334.25,9346.55,2.54,23760.26
1524952800,2018-04-28 10-PM,BTCUSD,9366.99,9366.99,9334.53,9334.53,0.4198,3920.65
1524949200,2018-04-28 09-PM,BTCUSD,9363.31,9366.99,9363.31,9366.99,4.53,42394.6
1524945600,2018-04-28 08-PM,BTCUSD,9363.31,9363.31,9363.31,9363.31,0,0
1524942000,2018-04-28 07-PM,BTCUSD,9363.31,9363.31,9363.31,9363.31,0,0
1524938400,2018-04-28 06-PM,BTCUSD,9283.29,9383.4,9275.91,9363.31,32.86,307264.55
1524934800,2018-04-28 05-PM,BTCUSD,9292.26,9321.84,9283.29,9283.29,13.67,127234.33
1524931200,2018-04-28 04-PM,BTCUSD,9334.25,9360,9248.07,9292.26,14.19,132444.21
1524927600,2018-04-28 03-PM,BTCUSD,9313.83,9334.25,9258.52,9334.25,9.54,88521.39
1524924000,2018-04-28 02-PM,BTCUSD,9380.81,9402,9279.66,9313.83,24.91,232703.09
1524920400,2018-04-28 01-PM,BTCUSD,9358.8,9385,9343.95,9380.81,20.6,193035.69
1524916800,2018-04-28 12-PM,BTCUSD,9201.89,9408.33,9197.52,9358.8,84.98,793768.11
1524913200,2018-04-28 11-AM,BTCUSD,9260.49,9260.49,9199.93,9201.89,8.19,75575.51
1524909600,2018-04-28 10-AM,BTCUSD,9276.48,9306.64,9234.72,9260.49,23.6,219038.27
1524906000,2018-04-28 09-AM,BTCUSD,9185.47,9308.49,9185.47,9276.48,37.03,344055.43
1524902400,2018-04-28 08-AM,BTCUSD,9115,9334.39,9082.04,9185.47,112.45,1038822.03
1524898800,2018-04-28 07-AM,BTCUSD,9154.17,9154.17,9111.91,9115,12.94,118113.98
1524895200,2018-04-28 06-AM,BTCUSD,9144.53,9181.54,9141.8,9154.17,11.26,103231.98
1524891600,2018-04-28 05-AM,BTCUSD,9119.54,9159.39,9116.68,9144.53,8.73,79750.48
1524888000,2018-04-28 04-AM,BTCUSD,9145.84,9145.84,9094.4,9119.54,33.13,302097.91
1524884400,2018-04-28 03-AM,BTCUSD,9053.42,9166.32,9050.28,9145.84,29.92,272599.43
1524880800,2018-04-28 02-AM,BTCUSD,9128.61,9128.61,9052.44,9053.42,3.49,31595.79
1524877200,2018-04-28 01-AM,BTCUSD,9128.61,9128.61,9128.61,9128.61,0,0
1524873600,2018-04-28 12-AM,BTCUSD,9128.61,9128.61,9128.61,9128.61,0,0
1524870000,2018-04-27 11-PM,BTCUSD,9128.61,9128.61,9128.61,9128.61,0,0
1524866400,2018-04-27 10-PM,BTCUSD,9128.61,9128.61,9128.61,9128.61,0,0
1524862800,2018-04-27 09-PM,BTCUSD,9128.61,9128.61,9128.61,9128.61,0,0
1524859200,2018-04-27 08-PM,BTCUSD,9091.87,9128.61,9091.87,9128.61,1.88,17137.91
1524855600,2018-04-27 07-PM,BTCUSD,9242.1,9242.1,9079.83,9091.87,55.86,512078.2
1524852000,2018-04-27 06-PM,BTCUSD,9270.58,9273.5,9218.46,9242.1,46.58,430762.01
1524848400,2018-04-27 05-PM,BTCUSD,9270.29,9304.84,9263.8,9270.58,57.75,535938.7
1524844800,2018-04-27 04-PM,BTCUSD,9225,9286.43,9220.91,9270.29,59.27,548554.69
1524841200,2018-04-27 03-PM,BTCUSD,9249.59,9255,9216.22,9225,42.52,392616.18
1524837600,2018-04-27 02-PM,BTCUSD,9227.53,9250,9205.04,9249.59,56.89,524977.87
1524834000,2018-04-27 01-PM,BTCUSD,9285,9296.54,9158.4,9227.53,208.12,1919974.07
1524830400,2018-04-27 12-PM,BTCUSD,9310.59,9337.4,9255.6,9285,38.49,358216.27
1524826800,2018-04-27 11-AM,BTCUSD,9345.97,9356.57,9282.19,9310.59,75.3,701522.36
1524823200,2018-04-27 10-AM,BTCUSD,9341.18,9360,9306.37,9345.97,63.58,593364.62
1524819600,2018-04-27 09-AM,BTCUSD,9244.43,9343,9227.89,9341.18,45.26,420828.16
1524816000,2018-04-27 08-AM,BTCUSD,9212.01,9261.76,9204.9,9244.43,45.18,417575.05
1524812400,2018-04-27 07-AM,BTCUSD,9207.75,9212.57,9168.13,9212.01,60.47,556222.09
1524808800,2018-04-27 06-AM,BTCUSD,9164.36,9235,9164.36,9207.75,52.09,480026.92
1524805200,2018-04-27 05-AM,BTCUSD,9203.37,9209.89,9158.41,9164.36,42.13,387156.11
1524801600,2018-04-27 04-AM,BTCUSD,9143.77,9222.22,9127.82,9203.37,71.46,656182.75
1524798000,2018-04-27 03-AM,BTCUSD,9254.43,9254.43,9143.77,9143.77,50.26,462169.71
1524794400,2018-04-27 02-AM,BTCUSD,9243.35,9272.97,9241.95,9254.43,84.28,779700.94
1524790800,2018-04-27 01-AM,BTCUSD,9225,9320,9225,9243.35,315.74,2930370.72
1524787200,2018-04-27 12-AM,BTCUSD,9280,9283.27,9200,9225,103.62,957038.05
1524783600,2018-04-26 11-PM,BTCUSD,9206.49,9310.7,9206.4,9280,159.86,1480150.07
1524780000,2018-04-26 10-PM,BTCUSD,9083.36,9223.46,9083.36,9206.49,74.48,683828.2
1524776400,2018-04-26 09-PM,BTCUSD,9110,9162.62,9075.88,9083.36,51.16,466929.37
1524772800,2018-04-26 08-PM,BTCUSD,8867.17,9120,8867.17,9110,374.79,3375698.56
1524769200,2018-04-26 07-PM,BTCUSD,8833.27,8867.17,8833.27,8867.17,32.73,289821.55
1524765600,2018-04-26 06-PM,BTCUSD,8858.89,8880,8827.56,8833.27,29.23,258798.74
1524762000,2018-04-26 05-PM,BTCUSD,8888.32,8902.04,8845.1,8858.89,85.93,761899.97
1524758400,2018-04-26 04-PM,BTCUSD,8800.6,8888.32,8777.54,8888.32,42.87,379196.16
1524754800,2018-04-26 03-PM,BTCUSD,8814.78,8814.78,8771.99,8800.6,14.49,127353.06
1524751200,2018-04-26 02-PM,BTCUSD,8816.16,8850,8700.17,8814.78,191.13,1676433.15
1524747600,2018-04-26 01-PM,BTCUSD,8900.04,8900.04,8803.65,8816.16,71.35,630981.48
1524744000,2018-04-26 12-PM,BTCUSD,8850.14,8926.1,8850.14,8900.04,35.29,314128.64
1524740400,2018-04-26 11-AM,BTCUSD,8830,8905.89,8824,8850.14,32.22,285401.78
1524736800,2018-04-26 10-AM,BTCUSD,8726.34,8859.54,8726.34,8830,45.31,400375.49
1524733200,2018-04-26 09-AM,BTCUSD,8714.45,8748.08,8654.73,8726.34,35.77,311295.76
1524729600,2018-04-26 08-AM,BTCUSD,8859.9,8878.11,8682.88,8714.45,100.7,880473.17
1524726000,2018-04-26 07-AM,BTCUSD,8840.29,8871.82,8809.8,8859.9,27.64,244370.57
1524722400,2018-04-26 06-AM,BTCUSD,8879.53,8925.02,8786.19,8840.29,131.82,1171150.9
1524718800,2018-04-26 05-AM,BTCUSD,8912.63,8938,8870.14,8879.53,73.91,659362.12
1524715200,2018-04-26 04-AM,BTCUSD,8808.71,8914.99,8808.71,8912.63,145.64,1289987.36
1524711600,2018-04-26 03-AM,BTCUSD,8845.38,8882,8779.07,8808.71,111.77,987857.23
1524708000,2018-04-26 02-AM,BTCUSD,8761,8876.97,8758.83,8845.38,98.13,866980.9
1524704400,2018-04-26 01-AM,BTCUSD,8810.17,8849.56,8740.68,8761,96.08,844408.2
1524700800,2018-04-26 12-AM,BTCUSD,8864.42,8864.42,8658.27,8810.17,341.97,2989557.75
1524697200,2018-04-25 11-PM,BTCUSD,8951,8999.05,8783.55,8864.42,175.83,1562307.36
1524693600,2018-04-25 10-PM,BTCUSD,9167.32,9172.44,8945.66,8951,149.52,1358080.81
1524690000,2018-04-25 09-PM,BTCUSD,9073,9168.25,9072.13,9167.32,34.96,318473.01
1524686400,2018-04-25 08-PM,BTCUSD,8968.1,9099.95,8968.1,9073,123.67,1117884.55
1524682800,2018-04-25 07-PM,BTCUSD,8987.76,9018,8954.16,8968.1,61.32,551098.87
1524679200,2018-04-25 06-PM,BTCUSD,9043.65,9051.1,8963.16,8987.76,82.29,741157.41
1524675600,2018-04-25 05-PM,BTCUSD,8921.05,9073.39,8918.41,9043.65,79.92,719880.74
1524672000,2018-04-25 04-PM,BTCUSD,8961.69,8966.54,8857.35,8921.05,193.22,1719738.17
1524668400,2018-04-25 03-PM,BTCUSD,8909.35,8969,8875,8961.69,231.5,2064046.47
1524664800,2018-04-25 02-PM,BTCUSD,9040.1,9040.1,8758.17,8909.35,490.53,4358738.46
1524661200,2018-04-25 01-PM,BTCUSD,9148.43,9162.73,8991.85,9040.1,290.21,2627485.8
1524657600,2018-04-25 12-PM,BTCUSD,9143.06,9213.69,9113.48,9148.43,142.05,1302175.21
1524654000,2018-04-25 11-AM,BTCUSD,9164.47,9184.16,9030.76,9143.06,150.82,1375283.17
1524650400,2018-04-25 10-AM,BTCUSD,9303.05,9307.42,9030,9164.47,219.21,1997130.79
1524646800,2018-04-25 09-AM,BTCUSD,9321.6,9367.75,9274.09,9303.05,143.86,1338720.33
1524643200,2018-04-25 08-AM,BTCUSD,9407.51,9445,9321.6,9321.6,107.4,1009352.57
1524639600,2018-04-25 07-AM,BTCUSD,9430.18,9460,9348.22,9407.51,80.88,762564.44
1524636000,2018-04-25 06-AM,BTCUSD,9404.97,9501.25,9395.03,9430.18,125.55,1188572.5
1524632400,2018-04-25 05-AM,BTCUSD,9306.4,9414.86,9275.93,9404.97,197.42,1845582.75
1524628800,2018-04-25 04-AM,BTCUSD,9425.23,9510,9199.03,9306.4,410.33,3835581.14
1524625200,2018-04-25 03-AM,BTCUSD,9707.36,9715.11,9361.83,9425.23,82.93,795951.99
1524621600,2018-04-25 02-AM,BTCUSD,9644.27,9740.26,9644.27,9707.36,303.95,2948295.88
1524618000,2018-04-25 01-AM,BTCUSD,9567.78,9683,9530.66,9644.27,346.25,3336061.18
1524614400,2018-04-25 12-AM,BTCUSD,9686.11,9686.11,9486.42,9567.78,160.84,1541924.44
1524610800,2018-04-24 11-PM,BTCUSD,9573.23,9729.2,9526.51,9686.11,131.54,1267607.73
1524607200,2018-04-24 10-PM,BTCUSD,9467.08,9584.75,9459.48,9573.23,88.6,843092.7
1524603600,2018-04-24 09-PM,BTCUSD,9444.89,9484,9444.89,9467.08,84.63,801129.74
1524600000,2018-04-24 08-PM,BTCUSD,9445,9450,9418.4,9444.89,44.21,417384.02
1524596400,2018-04-24 07-PM,BTCUSD,9390,9445,9304,9445,215.16,2019737.8
1524592800,2018-04-24 06-PM,BTCUSD,9400,9403.21,9366.91,9390,38.74,363667.96
1524589200,2018-04-24 05-PM,BTCUSD,9347.48,9400,9337.96,9400,60.26,565075.9
1524585600,2018-04-24 04-PM,BTCUSD,9345,9360,9321,9347.48,86.81,811650.78
1524582000,2018-04-24 03-PM,BTCUSD,9292.23,9380,9292.23,9345,133.43,1247174.14
1524578400,2018-04-24 02-PM,BTCUSD,9268.19,9320.73,9203.57,9292.23,150.37,1392000.45
1524574800,2018-04-24 01-PM,BTCUSD,9364.6,9413.95,9250,9268.19,214,1997343.63
1524571200,2018-04-24 12-PM,BTCUSD,9300,9364.6,9299.99,9364.6,170.63,1592297.85
1524567600,2018-04-24 11-AM,BTCUSD,9295.6,9333.82,9290.27,9300,56.21,522921.6
1524564000,2018-04-24 10-AM,BTCUSD,9273.78,9341.16,9273.78,9295.6,67.74,630425.62
1524560400,2018-04-24 09-AM,BTCUSD,9257.26,9273.78,9244.69,9273.78,23.75,219992.64
1524556800,2018-04-24 08-AM,BTCUSD,9227.76,9264.92,9227.76,9257.26,37.68,348385.25
1524553200,2018-04-24 07-AM,BTCUSD,9239.78,9239.79,9207.01,9227.76,52.48,484116.51
1524549600,2018-04-24 06-AM,BTCUSD,9277.72,9277.72,9235.91,9239.78,58.27,539200.8
1524546000,2018-04-24 05-AM,BTCUSD,9257.92,9292.04,9215.96,9277.72,58.61,542626.6
1524542400,2018-04-24 04-AM,BTCUSD,9190.97,9257.92,9190.88,9257.92,88.66,817491.49
1524538800,2018-04-24 03-AM,BTCUSD,9197.55,9197.59,9180.45,9190.97,36.22,333065.91
1524535200,2018-04-24 02-AM,BTCUSD,9184.3,9217.94,9173.82,9197.55,76.98,707864.41
1524531600,2018-04-24 01-AM,BTCUSD,9187.27,9191.2,9120,9184.3,98.25,899344.01
1524528000,2018-04-24 12-AM,BTCUSD,8938.81,9214.25,8931.54,9187.27,418.76,3803143.06
1524524400,2018-04-23 11-PM,BTCUSD,8927.94,8938.81,8917.68,8938.81,15.25,136132.72
1524520800,2018-04-23 10-PM,BTCUSD,8938.55,8940,8922.14,8927.94,42.77,382204.03
1524517200,2018-04-23 09-PM,BTCUSD,8931.24,8940,8925.71,8938.55,38.13,340592.3
1524513600,2018-04-23 08-PM,BTCUSD,8856.73,8936.71,8846.13,8931.24,78.96,702010.89
1524510000,2018-04-23 07-PM,BTCUSD,8909.93,8909.93,8816.91,8856.73,22.04,195161.22
1524506400,2018-04-23 06-PM,BTCUSD,8885.53,8909.93,8885.53,8909.93,51.08,454220.19
1524502800,2018-04-23 05-PM,BTCUSD,8914.97,8914.97,8868.49,8885.53,30.57,271751.56
1524499200,2018-04-23 04-PM,BTCUSD,8908.37,8930,8905.27,8914.97,34.93,311591.09
1524495600,2018-04-23 03-PM,BTCUSD,8913.8,8934.54,8903,8908.37,67.19,599494.32
1524492000,2018-04-23 02-PM,BTCUSD,8939.07,8939.07,8864.09,8913.8,57.26,509168.75
1524488400,2018-04-23 01-PM,BTCUSD,8939.42,8945.74,8927.64,8939.07,26.03,232635.58
1524484800,2018-04-23 12-PM,BTCUSD,8923.4,8998.52,8912.65,8939.42,43.6,390484.14
1524481200,2018-04-23 11-AM,BTCUSD,8893.41,8923.79,8886.33,8923.4,23.06,205484.88
1524477600,2018-04-23 10-AM,BTCUSD,8890,8919.13,8877.97,8893.41,51.28,456288.9
1524474000,2018-04-23 09-AM,BTCUSD,8911.08,8911.26,8852.6,8890,59.92,531876.94
1524470400,2018-04-23 08-AM,BTCUSD,8927.94,8949.61,8901.33,8911.08,47.03,419705.79
1524466800,2018-04-23 07-AM,BTCUSD,8905.59,8958.74,8905.59,8927.94,39.42,352705.64
1524463200,2018-04-23 06-AM,BTCUSD,8875.86,8914.96,8857.66,8905.59,24.73,219877.57
1524459600,2018-04-23 05-AM,BTCUSD,8862.53,8878.89,8845.9,8875.86,12.15,107557.08
1524456000,2018-04-23 04-AM,BTCUSD,8864,8868,8840.44,8862.53,19.14,169385.26
1524452400,2018-04-23 03-AM,BTCUSD,8848.58,8887.82,8848.58,8864,34.66,307437.71
1524448800,2018-04-23 02-AM,BTCUSD,8866.37,8890.42,8840.71,8848.58,51.32,454761.66
1524445200,2018-04-23 01-AM,BTCUSD,8821.39,8887.28,8806.24,8866.37,43.54,385119.26
1524441600,2018-04-23 12-AM,BTCUSD,8797.01,8839.5,8780,8821.39,25.62,226013.24
1524438000,2018-04-22 11-PM,BTCUSD,8856.67,8856.67,8763.13,8797.01,42.23,371610.15
1524434400,2018-04-22 10-PM,BTCUSD,8916.26,8916.26,8835.32,8856.67,48.21,427387.36
1524430800,2018-04-22 09-PM,BTCUSD,8897.27,8917.81,8885.68,8916.26,5.85,52064.27
1524427200,2018-04-22 08-PM,BTCUSD,8872.7,8919.53,8872.7,8897.27,26.75,237845.4
1524423600,2018-04-22 07-PM,BTCUSD,8958.32,8958.32,8865.13,8872.7,123.28,1098262.46
1524420000,2018-04-22 06-PM,BTCUSD,8933.85,8961.45,8932.5,8958.32,6.62,59221.99
1524416400,2018-04-22 05-PM,BTCUSD,8916.02,8961.32,8916.02,8933.85,19.21,171564.01
1524412800,2018-04-22 04-PM,BTCUSD,8940.36,9013.55,8851.44,8916.02,74.5,665458.83
1524409200,2018-04-22 03-PM,BTCUSD,8973.93,8980.81,8931.74,8940.36,6.08,54448.85
1524405600,2018-04-22 02-PM,BTCUSD,8880.87,9002.53,8879.99,8973.93,44.74,399982.12
1524402000,2018-04-22 01-PM,BTCUSD,8868.01,8905.53,8846.69,8880.87,46.73,414836.95
1524398400,2018-04-22 12-PM,BTCUSD,8966.54,8966.54,8809.29,8868.01,75.04,663932.3
1524394800,2018-04-22 11-AM,BTCUSD,8956.23,9013.46,8947.09,8966.54,27.87,250225.38
1524391200,2018-04-22 10-AM,BTCUSD,8915.7,8956.23,8914.81,8956.23,12.34,110349.95
1524387600,2018-04-22 09-AM,BTCUSD,8940.24,8966.75,8894.54,8915.7,39.78,355024.05
1524384000,2018-04-22 08-AM,BTCUSD,8868.64,8953.59,8868.64,8940.24,37.74,337044.81
1524380400,2018-04-22 07-AM,BTCUSD,8890,8899.18,8862.76,8868.64,12.78,113355.81
1524376800,2018-04-22 06-AM,BTCUSD,8861.82,8890,8851.48,8890,23.31,206891.98
1524373200,2018-04-22 05-AM,BTCUSD,8845.77,8884.77,8845.77,8861.82,17.89,158625.86
1524369600,2018-04-22 04-AM,BTCUSD,8838.07,8845.77,8824.84,8845.77,17.98,158831.89
1524366000,2018-04-22 03-AM,BTCUSD,8859.75,8879.98,8833.49,8838.07,8.58,76009
1524362400,2018-04-22 02-AM,BTCUSD,8834.95,8871.34,8827.49,8859.75,15.35,135884.28
1524358800,2018-04-22 01-AM,BTCUSD,8833.33,8841.2,8816.08,8834.95,16.43,145124.58
1524355200,2018-04-22 12-AM,BTCUSD,8924.43,8924.43,8826.89,8833.33,7.02,62254.67
1524351600,2018-04-21 11-PM,BTCUSD,8803.14,8939.69,8798.6,8924.43,89.19,793201.28
1524348000,2018-04-21 10-PM,BTCUSD,8778.33,8815.2,8778.33,8803.14,34.24,301462.31
1524344400,2018-04-21 09-PM,BTCUSD,8780,8810,8756.53,8778.33,26.85,235940.79
1524340800,2018-04-21 08-PM,BTCUSD,8789.58,8791.26,8727.63,8780,48.06,420852.2
1524337200,2018-04-21 07-PM,BTCUSD,8800,8816.28,8781.86,8789.58,8.57,75409.23
1524333600,2018-04-21 06-PM,BTCUSD,8767.7,8813.15,8755.31,8800,10.05,88267.19
1524330000,2018-04-21 05-PM,BTCUSD,8782.72,8807.56,8741.1,8767.7,25.55,224152.58
1524326400,2018-04-21 04-PM,BTCUSD,8825.37,8857.93,8770,8782.72,60.48,533568.24
1524322800,2018-04-21 03-PM,BTCUSD,8780.26,8842.91,8764.98,8825.37,17.18,151323.34
1524319200,2018-04-21 02-PM,BTCUSD,8762,8780.26,8761.25,8780.26,21.5,188585.47
1524315600,2018-04-21 01-PM,BTCUSD,8764.35,8776.24,8720.75,8762,19.82,173260.1
1524312000,2018-04-21 12-PM,BTCUSD,8713.72,8774.63,8711.51,8764.35,30.18,263915.52
1524308400,2018-04-21 11-AM,BTCUSD,8726.05,8726.05,8617.05,8713.72,59.75,517397.02
1524304800,2018-04-21 10-AM,BTCUSD,8721.09,8762.92,8688.57,8726.05,17.78,155263.61
1524301200,2018-04-21 09-AM,BTCUSD,8825.1,8825.1,8671.89,8721.09,77.49,679222.74
1524297600,2018-04-21 08-AM,BTCUSD,8894.05,8894.05,8765.24,8825.1,108.24,954444.67
1524294000,2018-04-21 07-AM,BTCUSD,8936,9036.86,8890.72,8894.05,171.63,1540358.59
1524290400,2018-04-21 06-AM,BTCUSD,8871.24,8936,8871.24,8936,69.22,617209.37
1524286800,2018-04-21 05-AM,BTCUSD,8863.35,8871.67,8855.66,8871.24,20.02,177441.88
1524283200,2018-04-21 04-AM,BTCUSD,8871.72,8873,8848.16,8863.35,24.75,219486.44
1524279600,2018-04-21 03-AM,BTCUSD,8851.42,8921.35,8850.61,8871.72,71.79,637637.68
1524276000,2018-04-21 02-AM,BTCUSD,8838.71,8874.09,8819.74,8851.42,51.05,451479.42
1524272400,2018-04-21 01-AM,BTCUSD,8829.89,8841.5,8781.22,8838.71,174.69,1540332.68
1524268800,2018-04-21 12-AM,BTCUSD,8859.65,8860.13,8803.24,8829.89,47.12,416662.18
1524265200,2018-04-20 11-PM,BTCUSD,8876.25,8885.87,8794.89,8859.65,102.24,902704.33
1524261600,2018-04-20 10-PM,BTCUSD,8510,8933.8,8504.2,8876.25,242.95,2131709.1
1524258000,2018-04-20 09-PM,BTCUSD,8526.06,8536.75,8510,8510,62.94,536808.06
1524254400,2018-04-20 08-PM,BTCUSD,8526.72,8526.72,8491,8526.06,22.93,195154.63
1524250800,2018-04-20 07-PM,BTCUSD,8507.61,8537.87,8504.35,8526.72,15.57,132739.19
1524247200,2018-04-20 06-PM,BTCUSD,8499.92,8527.2,8492.25,8507.61,29.02,247047.24
1524243600,2018-04-20 05-PM,BTCUSD,8506.03,8517.94,8496.27,8499.92,32.52,276547.31
1524240000,2018-04-20 04-PM,BTCUSD,8473.57,8506.03,8458.37,8506.03,54.08,459338
1524236400,2018-04-20 03-PM,BTCUSD,8498,8498,8451.97,8473.57,63.17,535317.59
1524232800,2018-04-20 02-PM,BTCUSD,8503.52,8512.45,8480.17,8498,70.78,600975.8
1524229200,2018-04-20 01-PM,BTCUSD,8515.86,8526.76,8481.78,8503.52,16.69,141815.87
1524225600,2018-04-20 12-PM,BTCUSD,8508.07,8554.34,8498.19,8515.86,55.27,471570.98
1524222000,2018-04-20 11-AM,BTCUSD,8491.83,8525.05,8491.83,8508.07,17.95,152721.2
1524218400,2018-04-20 10-AM,BTCUSD,8315.38,8530,8304.07,8491.83,193.04,1635969.3
1524214800,2018-04-20 09-AM,BTCUSD,8315.13,8324.41,8284.36,8315.38,11.05,91793.33
